brand,model,year,price,engine_cc,insurance_comp,insurance_tp,insurance_unk,trans_manual,trans_auto,mileage_km,owner_number,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,fuel_electric,power_bhp,seats,mileage_kmpl,body_suv,body_sedan,body_hatchback,body_muv,body_coupe,body_convertible,body_other,city_delhi,city_mumbai,city_bangalore,city_chennai,city_hyderabad,city_other
Hyundai,Grand I10 Nios Sportz Cng,2021,754000,1197,1,0,0,1,0,16959,1,0,0,1,0,0,68.05,5,19.39654,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Grand I10 Nios Sportz Cng,2021,775000,1197,1,0,0,1,0,12500,1,0,0,1,0,0,67.72,5,19.39654,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,Grand I10 Nios Sportz Cng,2021,780000,1197,0,1,0,1,0,10000,1,0,0,1,0,0,68.05,5,19.39654,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Grand I10 Nios Sportz Cng,2021,833000,1197,0,1,0,1,0,30000,1,0,0,1,0,0,68.05,5,19.39654,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Grand I10 Nios Sportz Dual Tone,2021,750000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.86,5,20.7,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Grand I10 Nios Turbo Sportz,2021,809000,998,0,1,0,1,0,17197,1,1,0,0,0,0,98.63,5,20.7,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyundai,Santro Era Executive,2021,485000,1086,0,1,0,1,0,20113,1,1,0,0,0,0,68.05,5,20.3,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Sportz,2021,543000,1086,1,0,0,1,0,11000,1,1,0,0,0,0,68.05,5,20.3,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Santro Sportz,2021,545000,1086,1,0,0,1,0,11000,1,1,0,0,0,0,68.05,5,20.3,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Santro Sportz Amt,2021,620000,1086,0,1,0,0,1,10000,1,1,0,0,0,0,68.05,5,20.3,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyundai,Santro Sportz Cng,2021,559000,1086,0,1,0,1,0,25586,1,0,0,1,0,0,59.17,5,30.48,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Sportz Cng,2021,598000,1086,0,0,1,1,0,20028,1,0,0,1,0,0,59.17,5,30.48,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Tucson Signature At Bsvi,2021,2850000,1999,0,1,0,0,1,3000,1,1,0,0,0,0,153.81,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue S,2021,838000,1197,0,1,0,1,0,20000,1,1,0,0,0,0,81.86,5,17.52,1,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Venue S,2021,850000,1197,0,0,1,1,0,10946,1,1,0,0,0,0,81.86,5,17.52,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue S,2021,875000,1197,0,1,0,1,0,30000,2,1,0,0,0,0,81.86,5,17.52,1,0,0,0,0,0,0,0,0,0,0,1,0
Hyundai,Venue S Bsvi,2021,775000,1197,0,1,0,1,0,25300,1,1,0,0,0,0,81.8,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue S Opt Turbo Imt Bsvi,2021,1095000,998,0,1,0,1,0,1800,1,1,0,0,0,0,118.41,5,19.39654,1,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Venue S Plus,2021,850000,1197,0,1,0,1,0,20000,1,1,0,0,0,0,81.86,5,17.52,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Venue S Plus,2021,940000,1197,1,0,0,1,0,17000,1,1,0,0,0,0,81.86,5,17.52,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Bsvi,2021,1025000,1197,0,1,0,1,0,23471,1,1,0,0,0,0,81.8,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Bsvi,2021,1069000,1197,0,1,0,1,0,21248,1,1,0,0,0,0,81.8,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Bsvi,2021,1200000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.8,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,1,0
Hyundai,Venue Sx Bsvi,2021,850000,1197,0,1,0,1,0,20000,2,1,0,0,0,0,81.8,5,19.39654,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Venue Sx Bsvi,2021,935000,1197,1,0,0,1,0,9000,1,1,0,0,0,0,81.8,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Diesel,2021,1132000,1493,0,1,0,1,0,21649,2,0,1,0,0,0,98.6,5,23.7,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Venue Sx Diesel Bsvi,2021,1275000,1493,0,1,0,1,0,18025,1,0,1,0,0,0,113.45,5,19.39654,1,0,0,0,0,0,0,0,0,1,0,0,0
Hyundai,Venue Sx Dual Tone Turbo,2021,1090000,998,0,1,0,1,0,2100,1,1,0,0,0,0,118.35,5,18.27,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Venue Sx Opt Diesel Bsvi,2021,1290000,1493,1,0,0,1,0,32000,1,0,1,0,0,0,113.45,5,19.39654,1,0,0,0,0,0,0,0,0,0,1,0,0
Hyundai,Venue Sx Opt Turbo Dct Bsvi,2021,1162000,998,1,0,0,0,1,6536,1,1,0,0,0,0,118.41,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Opt Turbo Imt Bsvi,2021,1065000,998,0,1,0,1,0,12178,1,1,0,0,0,0,118.41,5,19.39654,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Venue Sx Opt Turbo Imt Bsvi,2021,1085000,998,0,1,0,1,0,20000,1,1,0,0,0,0,118.41,5,19.39654,1,0,0,0,0,0,0,0,0,0,1,0,0
Hyundai,Venue Sx Opt Imt,2021,1200000,998,0,1,0,1,0,10000,1,1,0,0,0,0,118.35,5,18,1,0,0,0,0,0,0,0,0,0,1,0,0
Hyundai,Venue Sx Plus Turbo Dct,2021,1000000,998,0,1,0,0,1,10000,1,1,0,0,0,0,118.35,5,18.15,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Plus Turbo Dct,2021,1185000,998,0,1,0,0,1,25601,1,1,0,0,0,0,118.35,5,18.15,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Plus Turbo Dct,2021,1192000,998,1,0,0,0,1,19880,1,1,0,0,0,0,118.35,5,18.15,1,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Venue Sx Plus Turbo Dct,2021,1245000,998,0,0,1,0,1,5000,1,1,0,0,0,0,118.35,5,18.15,1,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Venue Sx Plus Turbo Dct,2021,1325000,998,1,0,0,0,1,10500,1,1,0,0,0,0,118.35,5,18.15,1,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Venue Sx Plus Turbo Dct,2021,1365000,998,1,0,0,0,1,19000,1,1,0,0,0,0,118.35,5,18.15,1,0,0,0,0,0,0,0,0,1,0,0,0
Hyundai,Venue Sx Turbo,2021,1115000,998,1,0,0,1,0,2002,1,1,0,0,0,0,118.35,5,18.27,1,0,0,0,0,0,0,1,0,0,0,0,0
Hyundai,Venue Sx Turbo,2021,1195000,998,1,0,0,1,0,8870,1,1,0,0,0,0,118.35,5,18.27,1,0,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Venue Sx Turbo Imt,2021,1035000,998,0,1,0,1,0,20900,1,1,0,0,0,0,118.35,5,18,1,0,0,0,0,0,0,0,0,0,1,0,0
Hyundai,Venue Sx Turbo Imt,2021,1265000,998,1,0,0,1,0,18000,1,1,0,0,0,0,118.35,5,18,1,0,0,0,0,0,0,0,0,1,0,0,0
Hyundai,Verna S Plus,2021,980000,1497,0,1,0,1,0,10000,1,1,0,0,0,0,113.18,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx,2021,1050000,1497,0,1,0,1,0,40000,1,1,0,0,0,0,113.18,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx,2021,1125000,1497,0,1,0,1,0,5500,1,1,0,0,0,0,113.18,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx,2021,1150000,1497,0,1,0,1,0,10000,1,1,0,0,0,0,113.18,5,17.7,0,1,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Verna Sx Diesel,2021,1200000,1493,0,1,0,1,0,40000,1,0,1,0,0,0,113.45,5,25,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx Ivt,2021,1220000,1497,0,1,0,0,1,10000,1,1,0,0,0,0,113.18,5,18.45,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx Ivt,2021,1289000,1497,1,0,0,0,1,16330,1,1,0,0,0,0,113.18,5,18.45,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx Opt,2021,930000,1497,0,0,1,1,0,14991,1,1,0,0,0,0,113.18,5,17.7,0,1,0,0,0,0,0,0,0,0,0,1,0
Hyundai,Verna Sx Opt Diesel,2021,1300000,1493,1,0,0,1,0,21801,1,0,1,0,0,0,113.45,5,25,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Verna Sx Opt Diesel,2022,1322000,1493,1,0,0,1,0,54131,2,0,1,0,0,0,113.45,5,25,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Xcent Prime T Plus Cng,2022,715000,1197,0,1,0,1,0,40000,1,0,0,1,0,0,65.39,5,19.39654,0,1,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Xcent Prime T Plus Cng,2022,735000,1197,0,1,0,1,0,40000,1,0,0,1,0,0,65.39,5,19.39654,0,1,0,0,0,0,0,0,1,0,0,0,0
Hyundai,I20 Asta Bsvi,2022,1003000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Asta Bsvi,2022,900000,1197,0,1,0,1,0,20000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,I20 Asta Dt,2022,990000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.86,5,21,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,I20 Asta Ivt Dt,2022,1042000,1197,0,1,0,0,1,4635,1,1,0,0,0,0,86.8,5,19.65,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Asta Opt,2022,930000,1197,1,0,0,1,0,15000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Asta Opt Bsvi,2022,1011000,1197,0,0,1,1,0,17575,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,I20 Asta Opt Bsvi,2022,850000,1197,1,0,0,1,0,5000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,I20 Asta Opt Bsvi,2022,855000,1197,1,0,0,1,0,14636,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Asta Opt Ivt Bsvi,2022,1150000,1197,0,1,0,0,1,10000,1,1,0,0,0,0,86.76,5,19.65,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,I20 Asta Opt Turbo Dct Dt,2022,1145000,998,1,0,0,0,1,9000,1,1,0,0,0,0,118.41,5,20.28,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,I20 Magna Bsvi,2022,1535000,1197,1,0,0,1,0,31657,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,I20 Magna Bsvi,2022,665000,1197,0,0,1,1,0,17325,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 N Line N8 Dct Dual Tone Bsvi,2022,1150000,998,0,1,0,0,1,10000,1,1,0,0,0,0,118.41,5,20.25,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I20 N Line N8 Dct Dual Tone Bsvi,2022,1250000,998,0,1,0,0,1,10000,1,1,0,0,0,0,118.41,5,20.25,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I20 N Line N8 Imt Bsvi,2022,1146000,998,1,0,0,1,0,17321,2,1,0,0,0,0,118.41,5,20,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,I20 Sportz,2022,875000,1197,1,0,0,1,0,28000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I20 Sportz Bsvi,2022,704000,1197,0,0,1,1,0,33567,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Sportz Bsvi,2022,720000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Sportz Bsvi,2022,750000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Sportz Bsvi,2022,750000,1197,0,1,0,1,0,17000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Sportz Bsvi,2022,800000,1197,0,1,0,1,0,10000,1,1,0,0,0,0,81.8,5,21,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I20 Sportz Diesel,2022,1084000,1493,1,0,0,1,0,23237,1,0,1,0,0,0,98.63,5,25,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,I20 Sportz Diesel,2022,965000,1493,0,0,1,1,0,14807,1,0,1,0,0,0,98.63,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1
Isuzu,D-Max V-Cross 4x2 Z,2022,2350000,1898,0,1,0,0,1,10000,1,0,1,0,0,0,160.92,5,19.39654,1,0,0,0,0,0,0,0,0,0,0,0,1
Jeep,Compass 1.4 Limited Opt Dct Bsvi,2022,2590000,1368,1,0,0,0,1,14000,1,1,0,0,0,0,160.77,5,14.1,1,0,0,0,0,0,0,0,0,1,0,0,0
Jeep,Compass 1.4 Longitude Opt Dct Bsvi,2022,2450000,1368,0,1,0,0,1,60000,1,1,0,0,0,0,160.77,5,14.1,1,0,0,0,0,0,0,0,0,0,1,0,0
Jeep,Compass 2.0 Anniversary Edition 4x4 At Bsvi,2022,3495000,1956,1,0,0,0,1,11595,1,0,1,0,0,0,167.67,5,15.3,1,0,0,0,0,0,0,0,1,0,0,0,0
Jeep,Compass 2.0l Night Eagle Diesel Bsvi,2022,2100000,1956,0,1,0,1,0,10000,1,0,1,0,0,0,167.67,5,17.1,1,0,0,0,0,0,0,1,0,0,0,0,0
Jeep,Compass Model S 4x4 Diesel At Bsvi,2022,2900000,1956,0,0,1,0,1,15394,1,0,1,0,0,0,167.67,5,14.9,1,0,0,0,0,0,0,0,0,0,0,0,1
Jeep,Compass Model S 4x4 Diesel At Bsvi,2022,3090000,1956,1,0,0,0,1,9900,1,0,1,0,0,0,167.67,5,14.9,1,0,0,0,0,0,0,0,1,0,0,0,0
Jeep,Compass Model S 4x4 Diesel At Bsvi,2022,3100000,1956,1,0,0,0,1,31000,1,0,1,0,0,0,167.67,5,14.9,1,0,0,0,0,0,0,1,0,0,0,0,0
Jeep,Compass Model S 4x4 Diesel At Bsvi,2022,3180000,1956,1,0,0,0,1,24916,1,0,1,0,0,0,167.67,5,14.9,1,0,0,0,0,0,0,0,0,0,0,1,0
Jeep,Compass Model S Dct Bsvi,2022,2500000,1368,0,1,0,0,1,20000,1,1,0,0,0,0,160.77,5,14.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Jeep,Compass Model S Dct Bsvi,2022,2600000,1368,0,1,0,0,1,10000,1,1,0,0,0,0,160.77,5,14.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Jeep,Compass Model S Dct Bsvi,2022,2650000,1368,0,1,0,0,1,10000,1,1,0,0,0,0,160.77,5,14.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Jeep,Compass Model S Dct Bsvi,2022,2900000,1368,0,1,0,0,1,10000,1,1,0,0,0,0,160.77,5,14.1,1,0,0,0,0,0,0,0,0,1,0,0,0
Jeep,Meridian Limited Opt At 4x4 Bsvi,2022,3700000,1956,0,0,1,0,1,9000,1,0,1,0,0,0,167.67,7,15.7,1,0,0,0,0,0,0,1,0,0,0,0,0
Jeep,Meridian Limited Opt At Bsvi,2022,3399000,1956,0,1,0,0,1,15000,1,0,1,0,0,0,167.67,7,15.7,1,0,0,0,0,0,0,0,1,0,0,0,0
Jeep,Meridian Limited Opt Upland At 4x2,2022,3875000,1956,1,0,0,0,1,6000,1,0,1,0,0,0,172.35,7,19.39654,1,0,0,0,0,0,0,0,0,1,0,0,0
Jeep,Wrangler Unlimited Bsvi,2022,6200000,1998,1,0,0,0,1,3107,1,1,0,0,0,0,268,5,12.1,1,0,0,0,0,0,0,1,0,0,0,0,0
Kia,Carens Luxury Plus Diesel At 6 Str Bsvi,2022,1950000,1493,1,0,0,0,1,4500,1,0,1,0,0,0,114.41,6,19.39654,0,0,0,1,0,0,0,0,0,0,1,0,0
Kia,Carens Luxury Plus Diesel At 6 Str Bsvi,2022,2070000,1493,0,1,0,0,1,13855,1,0,1,0,0,0,114.41,6,19.39654,0,0,0,1,0,0,0,0,0,1,0,0,0
Kia,Carens Luxury Plus Diesel At 6 Str Bsvi,2022,2075000,1493,0,1,0,0,1,16010,1,0,1,0,0,0,114.41,6,19.39654,0,0,0,1,0,0,0,0,1,0,0,0,0
Kia,Carens Luxury Plus Diesel Imt,2022,1850000,1493,1,0,0,0,1,19000,1,0,1,0,0,0,114.41,7,19.39654,0,0,0,1,0,0,0,0,0,0,0,0,1
Kia,Carens Luxury Plus Diesel Imt 6 Str Bsvi,2022,1725000,1493,1,0,0,0,1,8000,1,0,1,0,0,0,114.41,6,19.39654,0,0,0,1,0,0,0,1,0,0,0,0,0
Kia,Carens Luxury Plus Turbo 2022-2023,2022,1450000,1353,1,0,0,1,0,29017,1,1,0,0,0,0,138.05,7,16.2,0,0,0,1,0,0,0,0,0,0,0,0,1
Kia,Carens Luxury Plus Turbo 2022-2023,2022,1482000,1353,1,0,0,1,0,22560,1,1,0,0,0,0,138.05,7,16.2,0,0,0,1,0,0,0,0,0,0,0,0,1
